Series Name,Series Code,Country Name,countrycode,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Patent applications, residents",IP.PAT.RESD,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,704,765,550,730,688,590,629,742,652,757,661,564,565,553,498,432,386,420,453,455,431,534,526,468,565,584,574,629,685,822,951,1065,1294,1210,1246,1364,1310,1334,1555,1305,1132,1117,..,..
"Patent applications, residents",IP.PAT.RESD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67,237,270,289,295,257,256,240,437,239,293,297,377,303,333,273,134,139,97,93,67,67,64,91,73,92,85,85,64,..,..
"Patent applications, residents",IP.PAT.RESD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,20,9,19,11,15,10,19,16,9,21,12,9,10,21,13,16,20,4,15,6,6,8,5,7,2,6,11,7,3,6,6,4,5,6,5,7,18,4,10,6,5,..,..
"Patent applications, residents",IP.PAT.RESD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,34,..,..,..,..,..,..,28,26,55,128,130,114,186,148,..,..,106,121,167,143,100,103,..,..,76,110,..,..,133,139,109,112,124,82,84,66,109,..,..
"Patent applications, residents",IP.PAT.RESD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,23,20,37,23,13,23,10,..,3,16,5,..,..,..
"Patent applications, residents",IP.PAT.RESD,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,36,47,16,28,35,29,72,83,60,61,55,..,42,107,89,90,..,97,..,104,..,..,..,104,140,178,150,177,135,152,169,197,316,355,224,237,198,187,199,250,254,..,..
"Patent applications, residents",IP.PAT.RESD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,1,18,2,7,15,8,14,13,14,24,15,24,34,23,26,30,..,..
"Patent applications, residents",IP.PAT.RESD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,..,13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,18,10,21,8,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,1,6,4,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,4,18,10,11,11,20,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1826,1897,1873,1889,1840,1938,1866,1970,2158,2205,2147,1605,1753,1733,1748,2123,2348,2391,2451,2545,2465,2110,2122,2288,2187,2217,2168,2079,2421,2575,2527,2585,2375,2315,2294,2207,2290,2241,2111,2228,2198,2080,..,..
"Patent applications, residents",IP.PAT.RESD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1148,1033,986,1110,1001,1008,957,912,803,807,802,983,1031,1236,1254,1284,1275,1572,1181,1420,1463,1768,1839,1845,1631,1893,2153,1892,1256,1555,1585,1501,1425,1614,1636,1184,1075,1014,1017,324,348,330,..,..
"Patent applications, residents",IP.PAT.RESD,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,3,2,..,..,..,3,12,9,14,..,..,..,..,..,..,..,..,..,..,2,4,3,1,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64,42,50,..,..,85,100,382,439,410,..,..,..
"Patent applications, residents",IP.PAT.RESD,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78,58,100,52,66,84,64,71,66,42,48,44,53,55,105,34,39,27,37,50,42,..,..,..,..,..,..,47,42,..,..
"Patent applications, residents",IP.PAT.RESD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,716,714,693,825,961,923,903,884,904,1015,899,924,941,1031,1074,1128,1291,1256,1213,1335,1311,1189,1178,1079,1142,1143,1119,1225,1150,1246,1117,1122,1009,1101,1106,1153,1227,1152,1082,957,880,946,..,..
"Patent applications, residents",IP.PAT.RESD,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,4,16,30,11,30,..,..
"Patent applications, residents",IP.PAT.RESD,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,23,22,17,19,31,21,16,27,45,44,46,58,55,57,73,143,91,109,170,..,114,92,96,151,146,209,204,193,306,313,338,426,..,..
"Patent applications, residents",IP.PAT.RESD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,8,7,16,15,14,11,3,9,6,15,19,18,20,11,16,31,..,..,..,7,..,..,..,..,..,..,..,..,..,..,21,..,9,13,14,68,33,135,34,22,35,..,..
"Patent applications, residents",IP.PAT.RESD,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,10,7,..,..,..,6,16,..,20,30,..,..,..,..,..,..,11,12,11,12,18,24,21,37,13,15,18,..,..,..,..,..,..,..,34,4,14,10,..,..
"Patent applications, residents",IP.PAT.RESD,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82,50,56,77,..,41,48,43,53,..,49,31,21,34,29,..,52,48,..,48,40,36,29,32,38,27,39,28,31,37,39,39,54,73,83,67,72,100,89,137,125,94,..,..
"Patent applications, residents",IP.PAT.RESD,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119,91,134,63,102,91,75,76,86,71,147,147,133,178,181,169,163,125,163,144,154,135,149,141,158,210,223,225,216,172,170,186,162,220,334,375,327,323,529,501,476,490,..,..
"Patent applications, residents",IP.PAT.RESD,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6198,4370,4482,4741,5090,5124,5486,5682,6280,5294,4106,3389,2891,2659,2676,2595,2411,2399,2407,2285,2404,2202,2313,2268,2381,2028,2157,2392,2488,2899,3203,3879,4410,4237,3941,4676,4261,3924,4207,3887,4010,3377,..,..
"Patent applications, residents",IP.PAT.RESD,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92,90,92,91,96,85,77,61,54,86,101,102,69,88,103,81,86,71,96,81,81,107,130,125,123,158,184,250,381,571,499,571,621,647,722,925,724,644,661,703,695,711,..,..
"Patent applications, residents",IP.PAT.RESD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,9,5,..,16,19,..,39,81,47,..,..
"Patent applications, residents",IP.PAT.RESD,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2569,2481,2724,3108,3446,4201,4394,4821,5615,5868,2752,2015,1457,1414,1633,1811,1831,1708,1299,1061,1003,1128,1478,881,937,916,814,827,995,1054,1382,1424,1022,993,952,975,1005,1098,1100,881,817,772,..,..
"Patent applications, residents",IP.PAT.RESD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39494,28503,21250,17551,18014,15106,16454,19900,23377,24777,23712,24969,22985,23644,27884,27505,27712,25598,28722,26495,28701,28765,24072,29269,26795,22777,24926,23337,23759,19569,..,..
"Patent applications, residents",IP.PAT.RESD,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,..,5,5,3,4,6,..,..,14,..,..
"Patent applications, residents",IP.PAT.RESD,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..,..,1,2,..,1,..,..
"Patent applications, residents",IP.PAT.RESD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,4,7,12,14,14,11,9,7,..,..
"Patent applications, residents",IP.PAT.RESD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,16,27,21,21,33,28,27,57,45,72,76,46,61,56,81,119,119,128,..,..,288,347,..,491,652,715,1070,909,1078,1188,1294,1398,..,..
"Patent applications, residents",IP.PAT.RESD,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,473,372,432,395,386,319,290,180,192,201,202,178,192,171,163,168,138,138,..,..
"Patent applications, residents",IP.PAT.RESD,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..
"Patent applications, residents",IP.PAT.RESD,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,4,..,5,4,4,..,..,..,..,..,..,..,..,..,145,224,288,311,374,516,524,624,626,641,569,626,696,793,750,895,1056,1081,1143,1303,1469,1601,1609,1575,1727,1778,2024,..,..
"Patent applications, residents",IP.PAT.RESD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,282,248,269,195,224,213,213,236,246,259,210,215,155,193,239,167,176,234,224,168,184,211,228,220,183,217,206,206,146,..,..
"Patent applications, residents",IP.PAT.RESD,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,188,277,286,314,288,266,288,261,307,301,300,310,342,344,287,331,301,373,442,470,..,..,..,..,..,..,255,..,232,222,..,..
"Patent applications, residents",IP.PAT.RESD,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3092,3340,3017,4240,3874,4051,4730,4922,4829,5134,1093,1023,888,904,935,883,757,355,200,138,895,966,983,922,956,1003,866,915,860,822,821,656,608,638,802,889,704,728,657,567,542,1804,..,..
"Patent applications, residents",IP.PAT.RESD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1876,1718,1646,1498,1784,2149,1649,1720,1816,2087,2218,2156,2076,2165,2136,2047,2274,2237,2271,2439,2710,2528,2763,2813,2871,3040,3111,3267,3632,3596,3566,3430,3266,3026,2953,2799,2745,2167,1525,1288,1431,1308,..,..
"Patent applications, residents",IP.PAT.RESD,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,6,12,16,16,28,26,41,26,28,23,33,36,49,36,76,50,81,54,119,71,120,123,95,120,149,153,151,201,202,225,194,..,328,..,218,280,277,343,356,353,266,..,..
"Patent applications, residents",IP.PAT.RESD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,2,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,6,1,2,6,4,6,3,3,340,332,252,249,..,269,..,267,284,281,349,238,153,..,..,..
"Patent applications, residents",IP.PAT.RESD,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4106,3914,4087,4283,3969,3840,3685,3521,3260,3147,3108,3154,3291,3760,3953,3941,4111,4130,3972,4142,4224,3926,3358,3025,2768,2522,2446,2527,2549,2186,2196,2004,2288,2332,1984,2038,2032,1992,1838,1802,1764,1771,..,..
"Patent applications, residents",IP.PAT.RESD,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4049,3712,3845,3817,3393,3191,3199,3298,3236,3247,2987,2949,3068,2999,3033,2890,2504,2408,2025,1916,2083,1859,1827,1831,1742,1643,1740,1692,1594,1684,1622,1597,1480,1525,1480,1477,1462,1337,1283,1369,1384,1288,..,..
"Patent applications, residents",IP.PAT.RESD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,7,4,..,..,..,..,..,..,..,..,..,53,82,67,129,106,116,54,87,247,189,183,213,205,105,124,..,..,..,..,..,..,..,..,198,..,120,103,121,76,102,..,..
"Patent applications, residents",IP.PAT.RESD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,24,35,30,23,37,38,45,83,39,30,32,30,26,..,..,11,7,4,3,2,..,..,..,..,..,1,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,26,40,48,49,55,60,68,78,43,73,80,67,110,150,145,203,246,479,738,561,534,615,802,819,891,1040,945,902,1025,1214,927,1020,1572,1006,1029,1098,979,904,865,863,867,..,..
"Patent applications, residents",IP.PAT.RESD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,10,..,..,..,..,..,..,..,..,..,13,29,13,24,9,17,..,..,..,..,2,..,3,1,..,2,1,..,..,..,2,..,4,3,3,..,4,1,1,2,..,..
"Patent applications, residents",IP.PAT.RESD,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,28,..,19,12,14,28,26,20,26,27,26,22,42,39,31,45,41,38,67,47,22,45,35,46,56,77,76,76,105,113,137,150,112,142,180,235,172,180,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134,157,126,..,153,132,174,138,153,162,138,148,189,169,151,170,189,203,207,276,277,337,414,489,682,928,1072,1810,2221,2555,3180,3885,4434,4392,4766,5352,6230,8175,7156,7871,7920,8234,..,..
"Patent applications, residents",IP.PAT.RESD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66,52,41,44,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,12,3,11,6,..,..,..,..,..,10,5,9,16,25,6,14,13,14,..,..
"Patent applications, residents",IP.PAT.RESD,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,309,8687,5355,4804,3636,4688,5319,5401,5620,7208,1601,1635,4090,3538,3474,3440,2825,2434,2556,2649,2491,2856,2457,2271,2233,2283,2107,2097,1361,1302,..,..
"Patent applications, residents",IP.PAT.RESD,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,33,23,21,29,35,57,63,57,55,39,69,..,..
"Patent applications, residents",IP.PAT.RESD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19612,20808,20530,19893,19093,19672,20040,19945,20536,19732,19310,19230,18848,18727,18384,18630,18184,17938,19530,21333,22050,21423,20624,20426,19178,17833,17484,17375,16523,15985,15490,15343,15370,14972,15196,14867,13876,13301,12865,12061,11990,11592,..,..
"Patent applications, residents",IP.PAT.RESD,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62098,62404,63316,59391,61841,63673,65195,68315,75192,82370,90643,87955,92425,99955,107233,123962,106892,119214,134733,149251,164795,177513,184245,188941,189536,207867,221784,241347,231588,224912,241977,247750,268782,287831,285096,288335,295327,293904,285095,285113,269586,262244,..,..
