Series Name,Series Code,Country Name,countrycode,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Labor force, total",SL.TLF.TOTL.IN,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5939068,6076864,6219895,6387063,6589705,6812527,7024779,7167065,7331500,7494398,7658513,7824410,7989799,8136941,8278923,8433244,8598020,8777369,8975910,9307983,9560739,9764043,9805139,9848202,9937811,10078437,10208465,10402701,10608330,10731215,10722637,10795370,10949089,..
"Labor force, total",SL.TLF.TOTL.IN,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124458,125656,126599,126464,127798,130458,133634,137034,140628,144283,150740,157213,163639,170001,175179,179276,183522,187926,192509,197286,202290,207535,212991,218645,224478,230457,236541,240373,244753,248505,239907,245337,248733,252347
"Labor force, total",SL.TLF.TOTL.IN,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4709077,4677079,4592100,4503567,4472687,4529322,4522810,4508034,4469486,4515807,4486483,4557682,4579075,4605791,4619761,4715768,4766168,4842914,4903302,4912061,4943301,5003836,5032891,5090798,5133470,5179071,5245887,5333733,5399809,5460859,5467680,5522907,5602668,5669759
"Labor force, total",SL.TLF.TOTL.IN,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3609276,3649724,3678755,3722974,3688719,3716027,3926340,3931532,3978049,3993466,3994754,4061716,4106054,4152630,4156420,4176168,4237789,4307426,4411012,4480560,4449019,4537669,4595555,4653184,4739164,4810573,4894095,4927955,4963632,4978225,4988638,4987374,4967649,5089291
"Labor force, total",SL.TLF.TOTL.IN,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3471511,3595067,3702141,3841771,3928390,4009358,4167123,4327467,4493812,4704871,4923495,4998848,5072868,5144334,5239465,5339779,5571945,5847208,6012322,6009823,6130225,6346859,5662953,5074803,4587854,4326658,4306511,4389485,4591599,4943293,5183937,5435814,5811473,6247894
"Labor force, total",SL.TLF.TOTL.IN,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1359278,1388553,1408179,1417752,1436967,1465902,1499198,1528927,1554028,1581695,1622687,1676638,1732256,1788505,1855886,1890335,1921052,1945011,1966087,2005435,2054394,2102886,2155256,2213924,2274041,2334117,2394370,2430881,2462153,2492160,2520376,2600308,2659187,2720221
"Labor force, total",SL.TLF.TOTL.IN,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12154570,12503453,12858229,13363900,14040959,14574038,14801631,15073192,15495668,15934190,16421465,16876892,17384896,17913256,18459197,19021824,19602335,20013223,20409553,20740535,21118881,21614611,22152965,22738784,23349936,24219289,25182013,26145459,27067452,27962307,27757183,29877664,30918000,31951809
"Labor force, total",SL.TLF.TOTL.IN,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28991298,29717052,30417175,31082896,31715702,32519848,33301528,33951789,34215184,34321472,35043427,35675006,36099014,36508323,37027471,37547753,37763306,38462735,38956147,39417409,39244294,40584009,40844641,39678084,39964948,40014953,39822992,39720340,40193292,39952678,40252816,40439671,40754978,40729354
"Labor force, total",SL.TLF.TOTL.IN,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,309679,317458,326657,335852,345698,354572,363583,373125,383219,339002,302012,325922,354720,370961,376488,383391,395088,403236,411521,420356,429621,440241,451751,464410,477174,490971,505233,522328,538950,547838,558767,571456,594252,602680
"Labor force, total",SL.TLF.TOTL.IN,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1304429,1345993,1388302,1383549,1392678,1458687,1518300,1572454,1623690,1675787,1727302,1777076,1825684,1875270,1927083,1979856,2039383,2102588,2165586,2228481,2289005,2350516,2412890,2476372,2541658,2608912,2678328,2749806,2823063,2897859,2949813,3047816,3157116,3253141
"Labor force, total",SL.TLF.TOTL.IN,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32884,33647,34415,35186,35945,35945,35912,36102,36493,36818,37080,37281,37417,37506,37561,37586,37584,37650,37771,37845,37875,37835,37695,37481,37216,36946,36638,36431,36363,36402,36048,35984,35649,35153
"Labor force, total",SL.TLF.TOTL.IN,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,488766,497432,509093,517277,535230,553081,570696,583019,595443,606295,616212,626695,636894,658376,679474,670234,677046,677808,681951,676038,670134,665988,679786,684105,690101,684099,676403,673740,672830,671805,651175,641986,651121,652012
"Labor force, total",SL.TLF.TOTL.IN,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2549160,2630161,2709133,2794169,2876850,2955693,3034707,3114488,3166879,3218934,3270136,3319983,3367629,3412860,3455889,3495960,3585831,3653322,3722463,3800334,3870527,3932836,4026524,4026064,4050207,4077697,4133705,4149640,4284730,4418079,4214191,4208113,4232595,4220673
"Labor force, total",SL.TLF.TOTL.IN,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20354848,21015986,21160763,20211005,21720314,22054066,22434274,22467652,23094059,23563397,22804910,23207086,23537756,23365651,22775376,23212611,23497202,23635212,24405474,25413653,26452690,27575358,28126488,29149709,29521920,30550902,31514194,32535361,33302540,33686201,31770146,33490693,35081594,35554975
"Labor force, total",SL.TLF.TOTL.IN,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1118723,1157427,1212872,1244368,1313086,1361880,1384681,1450578,1479900,1496201,1538629,1584814,1640645,1689372,1733984,1761442,1793121,1825094,1851338,1894134,1931941,1961319,1996601,2032680,2067754,2106551,2144254,2179936,2214070,2246633,2223059,2269345,2361712,2399702
"Labor force, total",SL.TLF.TOTL.IN,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6694337,6908390,7144245,7387195,7627462,7794268,7965838,8173048,8397145,8661432,8928390,9192722,9474510,9774911,10061916,10350957,10645641,10959511,11289688,11637221,12002316,13558282,14687901,15351172,14471656,14623758,14786316,14920089,16499137,18014065,19153050,20084883,21366285,22045945
"Labor force, total",SL.TLF.TOTL.IN,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24278759,24271733,24286634,24255649,24115146,23935494,23759088,23601040,23487149,23392137,23286247,23187781,23106162,23020786,22913408,22748573,22601904,22737531,22645052,22544725,22447916,22352316,22263021,22165599,22030438,21887026,21762800,21646057,21532531,21427188,20851194,20538715,..,..
"Labor force, total",SL.TLF.TOTL.IN,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,994314,1066003,1139611,1217665,1294197,1373605,1478085,1608233,1749902,1901249,2060775,2229664,2406124,2586208,2767783,2952666,3203245,3611116,4039830,4273552,4379076,4544776,4739967,4949756,5206950,5518270,5831423,6046380,6158515,6256531,6178311,6160044,6499963,6793436
"Labor force, total",SL.TLF.TOTL.IN,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28871734,28727933,28550612,28345122,28315845,28319114,28452872,28627262,28692713,28984316,29283662,29309697,29641396,29861693,30084688,30460442,30956293,31168545,31570084,31721347,31884621,32136046,32462732,32668791,32967332,33274138,33581749,33781658,34095513,34296960,34416913,34115633,34567721,34877594
"Labor force, total",SL.TLF.TOTL.IN,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127821416,128740615,130853396,132266996,134611321,136621148,138773559,141357334,143097780,145083084,147139887,148213470,149241895,149992325,151218126,153120588,155267046,156588966,158272885,158353162,158304024,158407011,159448346,159795573,160437311,161385944,163238908,164843640,166139572,167950514,166539547,167156631,169115595,171333247
"Labor force, total",SL.TLF.TOTL.IN,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1321319,1341324,1355016,1341848,1387677,1422234,1457667,1474748,1491601,1469921,1486319,1526779,1492289,1475293,1489512,1495508,1563527,1617437,1630866,1659322,1657841,1712866,1702318,1702341,1739514,1724536,1725355,1721302,1718627,1727294,1669635,1722127,1733922,1761109
"Labor force, total",SL.TLF.TOTL.IN,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7324634,7536702,7896768,8141120,8427222,8665686,8880669,9060095,9261153,9463885,9683641,9909318,10145939,10374298,10552196,10738756,10925401,11092778,11269921,11462886,11681195,11895354,12085503,12254472,12410842,12549658,12701644,12870720,13013307,13149014,13101591,13423651,13613027,13809189
"Labor force, total",SL.TLF.TOTL.IN,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63940,65584,66911,67718,68739,70617,72580,74591,76797,79125,81632,84707,87924,90943,94035,97143,100201,99698,98678,97111,94738,96016,97169,98219,99196,100128,101055,102073,103194,104361,105798,108101,112389,115453
"Labor force, total",SL.TLF.TOTL.IN,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7860356,8145971,8411655,8641904,8853856,9119764,9355496,9650300,9897312,10081572,10361509,10639674,10783363,10926162,11381615,11741977,12114160,12288144,12512529,12701604,12898145,13082614,13203531,13325068,13437961,13538387,13570521,13236388,12525208,11499863,10664160,10687969,10896935,11067962
"Labor force, total",SL.TLF.TOTL.IN,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31535246,32361936,33159754,33984777,34817200,35653948,36510115,37057215,37750499,38422749,38826147,40543786,41128744,41765881,42519336,43520650,44786203,46298960,47896567,49267257,50302354,51197726,51916391,53209344,53885546,54628714,54888312,55533898,56235855,56179394,55149609,55268413,56473899,56799003
"Labor force, total",SL.TLF.TOTL.IN,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48420,52109,53625,54223,54700,51480,48426,48142,47905,47018,48131,50350,49875,49034,50895,52057,52651,53487,53588,53743,52285,52982,52085,49212,48643,50829,50806,51811,48542,46389,46759,47357,47730,47588
"Labor force, total",SL.TLF.TOTL.IN,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,414292,432723,449942,470534,492546,514880,542843,564049,574488,589641,618184,581078,589186,658607,673177,705921,732368,785554,805777,839676,879814,940188,977472,1010156,1047752,1124303,1149280,1181552,1198168,1254446,1193390,1301690,1391230,..
"Labor force, total",SL.TLF.TOTL.IN,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3010930,3118467,3230703,3354882,3484375,3655298,3833883,4018432,4213205,4420595,4519390,4622334,4728950,4840323,4959009,5102583,5269013,5442713,5624158,5811858,6001445,6114378,6230735,6349911,6474957,5811186,6046576,6282112,6509397,6738936,6888780,7058172,7380030,7630735
"Labor force, total",SL.TLF.TOTL.IN,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2409869,2473064,2535730,2598449,2661533,2725746,2792408,2865219,2942919,3025194,3115921,3219966,3329681,3442960,3561850,3689000,3826396,3972275,4125860,4284359,4445264,4604771,4766532,4934403,5109638,5290290,5477857,5672379,5870985,6199667,6574250,6730316,6905885,7147630
"Labor force, total",SL.TLF.TOTL.IN,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3606782,3730142,3827198,3868412,3897011,3971060,4088836,4220142,4353184,4464963,4533801,4582989,4633915,4683715,4724329,4756896,4807668,4864960,4910254,4960305,5018244,5086348,5149609,5208355,5277691,5356449,5447049,5548177,5656990,5773237,5813811,6005245,6118687,6232464
"Labor force, total",SL.TLF.TOTL.IN,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123110450,126804887,130434209,134144992,138130895,142074354,145637210,149143177,153168550,157479407,161905866,166453926,171252977,176200225,181192808,186341802,191244111,196182416,201315393,206162339,210331782,218114103,224642825,231548914,235779753,242052417,247774677,253147351,259925434,267075967,269800148,280467515,290047708,288482369
"Labor force, total",SL.TLF.TOTL.IN,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87224214,89714880,92282072,95087553,97911180,100826247,103696494,106670273,109821438,113078410,116232312,119424228,122420386,125676451,129005188,132417742,135863015,139330958,142786188,146272988,149821133,153728301,157555236,161243605,165025938,169141877,174014825,178116604,182865964,187757919,191963925,198080325,204126679,212022202
"Labor force, total",SL.TLF.TOTL.IN,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60630698,62431493,64648563,67171320,69736848,71642282,73631152,75666375,77723705,80936415,82970430,84625328,86089740,89064673,92147434,95402139,98960732,102880999,106016459,109374929,112965482,115872933,118209912,121507923,124383588,126263561,129257516,129744812,130730929,132764410,132739980,135835046,140858489,132270956
"Labor force, total",SL.TLF.TOTL.IN,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,831389,842208,854397,867191,876749,889248,898694,910340,921355,933636,947493,961174,975535,993241,1011525,1027334,1043859,1060963,1077647,1093695,1110057,1126324,1143477,1162465,1177156,1193198,1213115,1227978,1260405,1262492,1202194,1232477,1253807,1267116
"Labor force, total",SL.TLF.TOTL.IN,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49198415,49261714,49183755,49083419,49004050,48789638,48703996,48614617,48622637,48619887,48658373,48717015,48295587,48232923,48254729,48444312,48321851,48330518,48564225,48028250,48593323,48397841,48586019,48661146,48979937,49080827,48994542,49299795,49218939,49154512,48858110,48717552,48999477,49096984
"Labor force, total",SL.TLF.TOTL.IN,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,721500241,741784680,762332586,780351889,803078918,824343294,848778382,874146011,900413372,926794130,951350098,972092755,990634719,1012651600,1036424482,1057789042,1074428375,1094176973,1108571588,1125278174,1142661189,1161546290,1180804163,1200375332,1218578526,1240060845,1260098242,1280220807,1300683701,1321560475,1311687110,1350393770,1395217405,1429744380
"Labor force, total",SL.TLF.TOTL.IN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,952886998,966133956,979761715,991015727,1005576980,1019192013,1033571150,1047826391,1061528910,1073647604,1086725108,1101650848,1114835539,1128838983,1143881368,1157299015,1170421947,1185127908,1194680082,1202679518,1210841766,1223225952,1230157442,1234052574,1241816428,1247470348,1251737608,1254039633,1260465175,1265306371,1249764931,1267053935,1268910553,1278817564
"Labor force, total",SL.TLF.TOTL.IN,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,846173976,857284302,869275465,879545508,892651715,905010185,917928677,930773283,944465231,956216982,968586556,982961035,995919325,1009875378,1024272169,1036882302,1049012929,1062688432,1071583454,1079368594,1086988655,1098796845,1105069532,1107895039,1114228929,1118844561,1121824790,1122799137,1127467913,1130943621,1115782103,1132728377,1133394615,1141780887
"Labor force, total",SL.TLF.TOTL.IN,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,833555646,844430806,856196068,866256131,879162201,891333582,904084806,916747625,930280985,941900919,954122589,968362946,981181634,994984685,1009213908,1021664708,1033619166,1047120226,1055860834,1063478815,1070934432,1082583758,1088701944,1091376815,1097564283,1102031857,1104894057,1105731145,1110272206,1113654538,1098683071,1115551281,1115888473,1124206815
"Labor force, total",SL.TLF.TOTL.IN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142971211,144750634,144420490,144568579,145208497,145332356,146341724,147165205,148253550,149564403,150408195,150612133,152515116,154612767,156096330,158144149,159973983,161302394,162768078,163028615,163232034,162829116,163995729,164536224,164880647,165258539,166008704,166704888,167447778,168041666,165939367,167763091,170412093,171816686
"Labor force, total",SL.TLF.TOTL.IN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,386927634,389766163,389711061,386958724,387276157,387617610,388429241,388194381,389562958,396326450,397598227,397709639,401050080,403316770,405402394,409295508,412573399,415771053,419619929,421121261,423509450,425339416,427884068,429894633,431620499,433685961,436363527,438294293,440311845,440961474,435612335,439294265,424127350,426570193
"Labor force, total",SL.TLF.TOTL.IN,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85901524,87003141,87734913,87006362,88713727,89086107,89458300,89491044,90225191,91038681,90711944,91544581,92271117,92499297,91997232,92631706,93149773,93736366,94803148,96254466,97704375,99375175,100205218,101448042,102258015,103622105,104988252,106128778,107115644,107777515,105155381,106959656,88690028,89462580
"Labor force, total",SL.TLF.TOTL.IN,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194647864,195761078,196128684,193423745,193190937,193197796,192574575,191268293,191423646,196405656,196531268,196176606,197135864,196992120,197331212,198597727,199322447,200831268,202624084,203631269,205626286,207392580,208251278,209276429,210133478,211223574,212447210,213272529,213986625,213676854,210340175,212432389,193854913,194132401
"Labor force, total",SL.TLF.TOTL.IN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189974047,191852508,191568442,191647391,192217103,192292563,193277767,194047174,195138941,196561215,197455292,197867077,199399392,201384295,202916721,205306690,207102420,208453930,210144939,209921078,210791142,210334344,211713254,212418829,213073298,213644045,214474822,215599870,216377224,217044247,214682151,216421860,219362874,220932746
"Labor force, total",SL.TLF.TOTL.IN,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,193442062,198308668,203354931,208671685,214639443,220798876,225865471,230832209,236386973,242294310,247975357,253524320,259066011,265046421,271213888,277496589,283659422,289958396,296178440,302661754,309413321,316714844,322969721,330198541,336606405,342260127,348836024,354993598,361686887,367498755,370074708,378037456,367593862,367406296
"Labor force, total",SL.TLF.TOTL.IN,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140322377,144284125,148659947,153252652,158077593,162916875,167283992,171552980,176329250,181387917,186382115,191587454,197267255,203160813,209091762,215149146,220943381,226650361,232555500,238873208,245240889,253000984,260259933,267849537,273097033,279652927,286839865,293674100,302498848,310809131,314587759,326632569,336800257,335640077
"Labor force, total",SL.TLF.TOTL.IN,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,567481655,572936603,576694765,577866861,581066443,585072540,589937322,594520850,597783186,606985734,612359973,614236704,619294371,623510751,629223212,636448691,644051803,650945602,658068310,659815822,662558203,665327512,671043786,675429692,680108816,684888344,691255021,695753571,700408530,704752310,699481411,702822214,712310322,720293202
